index,exposure_start,exposure_end,client_start,client_end
19511,332.489929968,332.49883919,1609339589.3245227,1609339589.3315134
19512,332.498970412,332.513455079,1609339589.3315656,1609339589.3465238
19513,332.513619838,332.524512875,1609339589.3465803,1609339589.356923
19514,332.524694449,332.534127394,1609339589.356974,1609339589.3663626
19515,332.534261653,332.546268542,1609339589.366415,1609339589.3785555
19516,332.546397246,332.55580032,1609339589.3786092,1609339589.3887167
19517,332.555935764,332.566712431,1609339589.3887677,1609339589.399199
19518,332.566865857,332.578656875,1609339589.399253,1609339589.4109328
19519,332.578787597,332.588172208,1609339589.4109862,1609339589.4204476
19520,332.588300134,332.599785431,1609339589.4204953,1609339589.4330752
19521,332.599927968,332.612503468,1609339589.4331298,1609339589.4449441
19522,332.612660931,332.623361708,1609339589.4450002,1609339589.4556978
19523,332.62349369,332.632865097,1609339589.4557488,1609339589.4650836
19524,332.632995875,332.645474727,1609339589.465136,1609339589.478299
19525,332.645630838,332.655938931,1609339589.478354,1609339589.4885533
19526,332.656097579,332.666521708,1609339589.4886038,1609339589.4988427
19527,332.666656912,332.679840153,1609339589.498897,1609339589.5120132
19528,332.679967097,332.68894469,1609339589.5120676,1609339589.521427
19529,332.689099079,332.700064764,1609339589.5214758,1609339589.5368218
19530,332.700237338,332.711682023,1609339589.5368822,1609339589.54432
19531,332.711815782,332.722182949,1609339589.5443738,1609339589.5545106
19532,332.722320023,332.733148579,1609339589.5545752,1609339589.5658631
19533,332.733311449,332.745498949,1609339589.5659187,1609339589.5781493
19534,332.745665523,332.755400097,1609339589.578203,1609339589.587827
19535,332.755527301,332.76589682,1609339589.5878835,1609339589.598207
19536,332.766026931,332.77866819,1609339589.5982776,1609339589.6112964
19537,332.77882419,332.789138616,1609339589.61135,1609339589.6219945
19538,332.789307838,332.799594542,1609339589.622046,1609339589.6322927
19539,332.799728319,332.811607153,1609339589.6323452,1609339589.6437123
19540,332.811733801,332.821621875,1609339589.6437654,1609339589.6543553
19541,332.821787079,332.832850097,1609339589.6544237,1609339589.6653395
19542,332.833013523,332.846255264,1609339589.6653936,1609339589.67844
19543,332.846385949,332.85524769,1609339589.678495,1609339589.687524
19544,332.855377171,332.866227356,1609339589.6875746,1609339589.6991909
19545,332.866381616,332.879651042,1609339589.6992452,1609339589.7119489
19546,332.879804208,332.888523301,1609339589.712002,1609339589.720899
19547,332.888650431,332.898533542,1609339589.7209616,1609339589.733927
19548,332.898660893,332.912262542,1609339589.7339904,1609339589.7448068
19549,332.912418542,332.922513838,1609339589.7448683,1609339589.755021
19550,332.922643893,332.932729819,1609339589.7550843,1609339589.7650988
19551,332.932856708,332.944680653,1609339589.765163,1609339589.7770426
19552,332.944810764,332.955286653,1609339589.7770936,1609339589.7877855
19553,332.95544656,332.966437634,1609339589.787835,1609339589.7987301
19554,332.966588097,332.977869005,1609339589.798794,1609339589.8100085
19555,332.978000208,332.988134079,1609339589.8100593,1609339589.8203526
19556,332.988264745,332.999308523,1609339589.8204043,1609339589.833907
19557,332.999461134,333.012782542,1609339589.8339598,1609339589.8529572
19558,333.012916097,333.02088319,1609339589.8530157,1609339589.8633585
19559,333.021012949,333.03167819,1609339589.8634295,1609339589.8740225
19560,333.031805264,333.045679005,1609339589.874072,1609339589.8851984
19561,333.045832579,333.054615319,1609339589.8852499,1609339589.8962505
19562,333.054754653,333.065981579,1609339589.8963168,1609339589.907376
19563,333.066112023,333.078394042,1609339589.9074268,1609339589.9184687
19564,333.078546116,333.088333708,1609339589.9185202,1609339589.9249716
19565,333.088493282,333.09786406,1609339589.9250207,1609339589.9338973
19566,333.098409171,333.111506467,1609339589.933949,1609339589.9568102
19567,333.111636301,333.119940504,1609339589.9568644,1609339589.9698157
19568,333.120109838,333.132627079,1609339589.9698715,1609339589.9741864
19569,333.132784171,333.144275041,1609339589.9742343,1609339589.984996
19570,333.144407819,333.154487153,1609339589.9850492,1609339589.9988472
19571,333.154629597,333.166058449,1609339589.9989102,1609339590.0071008
19572,333.16622293,333.179535227,1609339590.0071476,1609339590.0214117
19573,333.179686745,333.187974782,1609339590.021466,1609339590.0259137
19574,333.188106727,333.197590393,1609339590.025961,1609339590.0557585
19575,333.197719579,333.21213019,1609339590.0558121,1609339590.0587246
19576,333.21228619,333.220938282,1609339590.058767,1609339590.0611844
19577,333.221111523,333.232547856,1609339590.0612273,1609339590.0745888
19578,333.232674301,333.244172023,1609339590.0746512,1609339590.0848322
19579,333.244301338,333.253432393,1609339590.0848846,1609339590.098753
19580,333.253594764,333.265585986,1609339590.0988076,1609339590.1073163
19581,333.265769541,333.277963134,1609339590.1073644,1609339590.1224113
19582,333.278092727,333.286256078,1609339590.1224642,1609339590.129202
19583,333.286866467,333.299103615,1609339590.1292567,1609339590.1555173
19584,333.299264634,333.311631523,1609339590.157312,1609339590.1586158
19585,333.311762301,333.32017369,1609339590.158666,1609339590.1611433
19586,333.320308023,333.33217306,1609339590.1612234,1609339590.1745555
19587,333.332306245,333.345824041,1609339590.1746156,1609339590.184657
19588,333.345982245,333.354684264,1609339590.184725,1609339590.1960096
19589,333.354816875,333.365486412,1609339590.196079,1609339590.2100348
19590,333.365635764,333.37793869,1609339590.210096,1609339590.2232225
19591,333.378067541,333.387763708,1609339590.2232773,1609339590.2293913
19592,333.387940264,333.398150689,1609339590.2294557,1609339590.2400215
19593,333.398292875,333.411089745,1609339590.240082,1609339590.258798
19594,333.411223967,333.41956306,1609339590.2588518,1609339590.264058
19595,333.419694115,333.431927689,1609339590.2641082,1609339590.2741392
19596,333.432094023,333.444417171,1609339590.2741911,1609339590.2997735
19597,333.444585986,333.453365078,1609339590.2998273,1609339590.3027148
19598,333.45407006,333.464288597,1609339590.3027565,1609339590.30692
19599,333.464414912,333.477608708,1609339590.3069642,1609339590.3215036
19600,333.477766801,333.487112264,1609339590.3215568,1609339590.329485
19601,333.487253615,333.497855004,1609339590.3295493,1609339590.335189
19602,333.49828856,333.512627356,1609339590.3352435,1609339590.3561904
19603,333.512784134,333.521128356,1609339590.3562443,1609339590.3673594
19604,333.521281245,333.531020263,1609339590.367416,1609339590.373106
19605,333.531149097,333.544809597,1609339590.3731582,1609339590.3843107
19606,333.545073856,333.553935652,1609339590.3843622,1609339590.3953776
19607,333.554088226,333.565622949,1609339590.3954332,1609339590.406462
19608,333.565788819,333.577561393,1609339590.406514,1609339590.4181862
19609,333.577687856,333.587074023,1609339590.4182396,1609339590.4248633
19610,333.587211226,333.5970163,1609339590.424912,1609339590.4327621
19611,333.597168856,333.61086706,1609339590.4327843,1609339590.444055
19612,333.611041541,333.620217245,1609339590.4440806,1609339590.4645855
19613,333.620363375,333.631326912,1609339590.4646273,1609339590.4893122
19614,333.631482875,333.6443888,1609339590.489382,1609339590.4914448
19615,333.644590152,333.653407819,1609339590.491504,1609339590.4948003
19616,333.653578245,333.663324689,1609339590.4948592,1609339590.4992085
19617,333.663459282,333.678106337,1609339590.499287,1609339590.5107856
19618,333.678235337,333.68744406,1609339590.5108566,1609339590.5219023
19619,333.687607319,333.698652726,1609339590.5219712,1609339590.542502
19620,333.6988003,333.710498782,1609339590.5425804,1609339590.566121
19621,333.710635782,333.719924967,1609339590.5661945,1609339590.5690613
19622,333.720112726,333.73036893,1609339590.5691192,1609339590.5730908
19623,333.730535319,333.744229523,1609339590.5731518,1609339590.5884306
19624,333.744362356,333.753380486,1609339590.5885007,1609339590.5951996
19625,333.753516282,333.764365967,1609339590.5952713,1609339590.6061492
19626,333.764507097,333.777498078,1609339590.6062136,1609339590.6173725
19627,333.777663578,333.787131282,1609339590.6174278,1609339590.632735
19628,333.787266171,333.796725041,1609339590.6327899,1609339590.6394029
19629,333.797106393,333.809952634,1609339590.6394503,1609339590.6662962
19630,333.810118171,333.820369708,1609339590.6663532,1609339590.6687424
19631,333.820522208,333.831173263,1609339590.6687868,1609339590.6890445
19632,333.831335523,333.846451393,1609339590.6890996,1609339590.6913257
19633,333.846585337,333.855530893,1609339590.6913702,1609339590.6957395
19634,333.855714578,333.872601745,1609339590.695786,1609339590.7102988
19635,333.872882893,333.900850652,1609339590.7103536,1609339590.7396283
19636,333.9010343,333.91087156,1609339590.7396834,1609339590.7517514
19637,333.911040726,333.921824948,1609339590.751807,1609339590.7775705
19638,333.921984245,333.933435245,1609339590.7776258,1609339590.7777574
19639,333.93357356,333.943825411,1609339590.7777846,1609339590.782154
19640,333.943966837,333.953570134,1609339590.7821999,1609339590.7956805
19641,333.953701856,333.9666713,1609339590.795739,1609339590.8057342
19642,333.966836152,333.977357911,1609339590.8057864,1609339590.816966
19643,333.977502597,333.991392541,1609339590.8170192,1609339590.8322752
19644,333.9915513,334.022685078,1609339590.8323305,1609339590.8619976
19645,334.022824485,334.031916208,1609339590.8620527,1609339590.8727531
19646,334.032057745,334.05121993,1609339590.872813,1609339590.887716
19647,334.051408134,334.078065356,1609339590.8877664,1609339590.9172912
19648,334.0782038,334.087693708,1609339590.9173667,1609339590.9279344
19649,334.087859485,334.101744245,1609339590.9280043,1609339590.9433036
19650,334.101926893,334.134620152,1609339590.9433959,1609339590.9800315
19651,334.134790171,334.1439828,1609339590.9801044,1609339590.9990206
19652,334.144144948,334.158333041,1609339590.9990947,1609339591.0055404
19653,334.158485911,334.189144819,1609339591.0056028,1609339591.0374837
19654,334.189281782,334.198530096,1609339591.0375564,1609339591.0393617
19655,334.198668522,334.213746893,1609339591.0394363,1609339591.054312
19656,334.214174337,334.2444883,1609339591.0543842,1609339591.0843892
19657,334.244627893,334.254837041,1609339591.0844655,1609339591.0942998
19658,334.255014356,334.278104059,1609339591.0943692,1609339591.1173286
19659,334.278244004,334.288994819,1609339591.1173816,1609339591.127421
19660,334.289133245,334.30130917,1609339591.1274726,1609339591.145047
19661,334.301494504,334.333408244,1609339591.1451123,1609339591.187961
19662,334.333548115,334.343574504,1609339591.1900868,1609339591.190427
19663,334.343739726,334.361130282,1609339591.1904757,1609339591.194906
19664,334.361350282,334.389419411,1609339591.1949747,1609339591.231706
19665,334.389605948,334.398704781,1609339591.2317774,1609339591.2513328
19666,334.398839893,334.412892337,1609339591.251411,1609339591.2557032
19667,334.413044541,334.444229596,1609339591.2557752,1609339591.3753393
19668,334.444369522,334.455695633,1609339591.375411,1609339591.3829956
19669,334.455837263,334.466863393,1609339591.3830602,1609339591.3832436
19670,334.467025115,334.499588744,1609339591.383282,1609339591.3911903
19671,334.49972793,334.509328818,1609339591.391258,1609339591.409687
19672,334.509488855,334.525195467,1609339591.409754,1609339591.4210844
19673,334.525377393,334.556475633,1609339591.4211516,1609339591.423125
19674,334.556667837,334.565135096,1609339591.423198,1609339591.4281182
19675,334.565271522,334.579292818,1609339591.4281793,1609339591.4445517
19676,334.57946143,334.609760004,1609339591.4446297,1609339591.4537332
19677,334.609885522,334.618678874,1609339591.453784,1609339591.460254
19678,334.618819004,334.630133633,1609339591.4603062,1609339591.4986632
19679,334.630274318,334.643198096,1609339591.4987128,1609339591.502898
19680,334.643382318,334.652208541,1609339591.502939,1609339591.506239
19681,334.652350115,334.662368837,1609339591.5062842,1609339591.5207298
19682,334.662504467,334.67581167,1609339591.5207906,1609339591.522929
19683,334.675980967,334.686028337,1609339591.5229821,1609339591.5280082
19684,334.686191244,334.695626855,1609339591.5280604,1609339591.5540676
19685,334.695708596,334.708562874,1609339591.5541334,1609339591.554319
19686,334.708638189,334.716738522,1609339591.5543537,1609339591.5762074
19687,334.716832115,334.727802392,1609339591.576271,1609339591.5873702
19688,334.727877689,334.741200078,1609339591.5874329,1609339591.5895545
19689,334.741276726,334.749958892,1609339591.5896096,1609339591.5992846
19690,334.750060078,334.761862263,1609339591.5993485,1609339591.6057637
19691,334.761935429,334.775874152,1609339591.605824,1609339591.6197267
19692,334.775955096,334.783907281,1609339591.6197894,1609339591.6309884
19693,334.784011744,334.794406318,1609339591.6310525,1609339591.637764
19694,334.794503966,334.807396411,1609339591.6378186,1609339591.6491919
19695,334.807471541,334.816488411,1609339591.6492577,1609339591.6641896
19696,334.816563578,334.828361985,1609339591.6642544,1609339591.687083
19697,334.828446448,334.840731855,1609339591.68715,1609339591.687315
19698,334.840809485,334.849741985,1609339591.6873581,1609339591.6930985
19699,334.849816448,334.861698448,1609339591.6931536,1609339591.7049794
19700,334.861775207,334.874002911,1609339591.705048,1609339591.719646
19701,334.874098763,334.883095633,1609339591.7197092,1609339591.7306914
19702,334.883169707,334.894908003,1609339591.730759,1609339591.7416704
19703,334.895011707,334.907370689,1609339591.741737,1609339591.7513664
19704,334.90744654,334.916316392,1609339591.7514348,1609339591.764022
19705,334.916411615,334.928193355,1609339591.7640913,1609339591.7711139
